[PRE] Skipping all preprocessing (skip_preprocessing=on or all per-step toggles are 'on')
[TRAIN][ASR] Starting ASR phase ...
Resolved Slurm tools at startup: ('/usr/bin/sbatch', '/usr/bin/squeue', '/usr/bin/sacct') HPCWORK= None
[Flask] Using device for inference: cuda
Running training: torchrun --nproc_per_node=1 --rdzv_id=training --rdzv_backend=c10d --rdzv_endpoint=127.0.0.1:29500 /workspace/src/train.py --device=cuda --phase=asr --asr_learning_rate=1e-05 --asr_batch_size=4 --asr_epochs=10 --asr_patience=2 --asr_checkpoint=models/checkpoints/Speemo_Medium_Dataset_HPC_GPU_based_Train_101_asr --asr_lang=en --ser_learning_rate=1e-05 --ser_batch_size=4 --ser_epochs=10 --ser_dropout=0.3 --ser_patience=2 --ser_checkpoint=models/checkpoints/Speemo_Medium_Dataset_HPC_GPU_based_Train_101_ser --ser_lang=en
[Setup] Using device: cuda
[Setup] no_cuda flag set to: False
[ASR] Loading model + processor…
[ASR] Starting from pretrained: models/pretrained/en
🛠️  Debug collator output shapes: {'input_values': torch.Size([4, 75264]), 'attention_mask': torch.Size([4, 75264]), 'labels': torch.Size([4, 93])}
[ASR] Starting training with HuggingFace Trainer…
w23g0004:384995:384995 [0] NCCL INFO Bootstrap : Using ib0:134.61.46.233<0>
w23g0004:384995:384995 [0] NCCL INFO NET/Plugin : dlerror=libnccl-net.so: cannot open shared object file: No such file or directory No plugin found (libnccl-net.so), using internal implementation
w23g0004:384995:384995 [0] NCCL INFO cudaDriverVersion 12080
NCCL version 2.20.5+cuda12.4
w23g0004:384995:389092 [0] NCCL INFO NET/IB : Using [0]mlx5_0:1/IB [1]mlx5_1:1/IB [RO]; OOB ib0:134.61.46.233<0>
w23g0004:384995:389092 [0] NCCL INFO Using non-device net plugin version 0
w23g0004:384995:389092 [0] NCCL INFO Using network IB
w23g0004:384995:389092 [0] NCCL INFO DMA-BUF is available on GPU device 0
w23g0004:384995:389092 [0] NCCL INFO comm 0x5647b0e75860 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId ad000 commId 0x60b76d1c450b890d - Init START
w23g0004:384995:389092 [0] NCCL INFO comm 0x5647b0e75860 rank 0 nRanks 1 nNodes 1 localRanks 1 localRank 0 MNNVL 0
w23g0004:384995:389092 [0] NCCL INFO Channel 00/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 01/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 02/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 03/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 04/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 05/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 06/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 07/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 08/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 09/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 10/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 11/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 12/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 13/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 14/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 15/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 16/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 17/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 18/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 19/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 20/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 21/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 22/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 23/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 24/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 25/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 26/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 27/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 28/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 29/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 30/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Channel 31/32 :    0
w23g0004:384995:389092 [0] NCCL INFO Trees [0] -1/-1/-1->0->-1 [1] -1/-1/-1->0->-1 [2] -1/-1/-1->0->-1 [3] -1/-1/-1->0->-1 [4] -1/-1/-1->0->-1 [5] -1/-1/-1->0->-1 [6] -1/-1/-1->0->-1 [7] -1/-1/-1->0->-1 [8] -1/-1/-1->0->-1 [9] -1/-1/-1->0->-1 [10] -1/-1/-1->0->-1 [11] -1/-1/-1->0->-1 [12] -1/-1/-1->0->-1 [13] -1/-1/-1->0->-1 [14] -1/-1/-1->0->-1 [15] -1/-1/-1->0->-1 [16] -1/-1/-1->0->-1 [17] -1/-1/-1->0->-1 [18] -1/-1/-1->0->-1 [19] -1/-1/-1->0->-1 [20] -1/-1/-1->0->-1 [21] -1/-1/-1->0->-1 [22] -1/-1/-1->0->-1 [23] -1/-1/-1->0->-1 [24] -1/-1/-1->0->-1 [25] -1/-1/-1->0->-1 [26] -1/-1/-1->0->-1 [27] -1/-1/-1->0->-1 [28] -1/-1/-1->0->-1 [29] -1/-1/-1->0->-1 [30] -1/-1/-1->0->-1 [31] -1/-1/-1->0->-1
w23g0004:384995:389092 [0] NCCL INFO P2P Chunksize set to 131072
w23g0004:384995:389092 [0] NCCL INFO Connected all rings
w23g0004:384995:389092 [0] NCCL INFO Connected all trees
w23g0004:384995:389092 [0] NCCL INFO 32 coll channels, 0 collnet channels, 0 nvls channels, 32 p2p channels, 32 p2p channels per peer
w23g0004:384995:389092 [0] NCCL INFO comm 0x5647b0e75860 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId ad000 commId 0x60b76d1c450b890d - Init COMPLETE
{'loss': 2.1461, 'grad_norm': 2.1973166465759277, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 1.0027, 'grad_norm': 6.882728099822998, 'learning_rate': 1e-05, 'epoch': 1.28}
{'loss': 0.9226, 'grad_norm': 2.978816270828247, 'learning_rate': 1e-05, 'epoch': 1.3}
{'loss': 1.0204, 'grad_norm': 6.207708358764648, 'learning_rate': 1e-05, 'epoch': 1.33}
{'loss': 0.9127, 'grad_norm': 3.7501630783081055, 'learning_rate': 1e-05, 'epoch': 1.35}
{'loss': 0.9775, 'grad_norm': 27.593555450439453, 'learning_rate': 1e-05, 'epoch': 1.38}
{'loss': 0.9956, 'grad_norm': 21.69400978088379, 'learning_rate': 1e-05, 'epoch': 1.4}
{'loss': 0.9476, 'grad_norm': 2.251279592514038, 'learning_rate': 1e-05, 'epoch': 1.43}
{'loss': 0.9892, 'grad_norm': 4.134646415710449, 'learning_rate': 1e-05, 'epoch': 1.45}
{'loss': 1.0113, 'grad_norm': 1.218755841255188, 'learning_rate': 1e-05, 'epoch': 1.48}
{'loss': 0.9452, 'grad_norm': 5.200453281402588, 'learning_rate': 1e-05, 'epoch': 1.5}
{'loss': 0.98, 'grad_norm': 2.5246376991271973, 'learning_rate': 1e-05, 'epoch': 1.53}
{'loss': 0.8885, 'grad_norm': 4.49945068359375, 'learning_rate': 1e-05, 'epoch': 1.55}
{'loss': 1.295, 'grad_norm': 5.462150573730469, 'learning_rate': 1e-05, 'epoch': 1.58}
{'loss': 0.9614, 'grad_norm': 3.0055594444274902, 'learning_rate': 1e-05, 'epoch': 1.6}
{'loss': 0.8862, 'grad_norm': 7.054471969604492, 'learning_rate': 1e-05, 'epoch': 1.63}
{'loss': 0.9962, 'grad_norm': 6.838599681854248, 'learning_rate': 1e-05, 'epoch': 1.65}
{'loss': 0.9867, 'grad_norm': 20.518712997436523, 'learning_rate': 1e-05, 'epoch': 1.68}
{'loss': 0.9371, 'grad_norm': 3.8402302265167236, 'learning_rate': 1e-05, 'epoch': 1.7}
{'loss': 1.0316, 'grad_norm': 18.804964065551758, 'learning_rate': 1e-05, 'epoch': 1.73}
{'loss': 0.9719, 'grad_norm': 2.407649040222168, 'learning_rate': 1e-05, 'epoch': 1.75}
{'loss': 1.0066, 'grad_norm': 11.240926742553711, 'learning_rate': 1e-05, 'epoch': 1.78}
{'loss': 0.9127, 'grad_norm': 7.489261627197266, 'learning_rate': 1e-05, 'epoch': 1.8}
{'loss': 0.9329, 'grad_norm': 7.662458896636963, 'learning_rate': 1e-05, 'epoch': 1.83}
{'loss': 1.0345, 'grad_norm': 7.586480140686035, 'learning_rate': 1e-05, 'epoch': 1.85}
{'loss': 0.8871, 'grad_norm': 7.159520626068115, 'learning_rate': 1e-05, 'epoch': 1.88}
{'loss': 1.0491, 'grad_norm': 2.9160821437835693, 'learning_rate': 1e-05, 'epoch': 1.9}
{'loss': 0.9689, 'grad_norm': 3.31243634223938, 'learning_rate': 1e-05, 'epoch': 1.93}
{'loss': 0.9735, 'grad_norm': 7.5680389404296875, 'learning_rate': 1e-05, 'epoch': 1.95}
{'loss': 0.9242, 'grad_norm': 9.87483024597168, 'learning_rate': 1e-05, 'epoch': 1.98}
{'eval_loss': 0.7489355206489563, 'eval_wer': 0.377530094811974, 'eval_runtime': 1519.1256, 'eval_samples_per_second': 5.266, 'eval_steps_per_second': 5.266, 'epoch': 2.0}
{'loss': 0.944, 'grad_norm': 25.01511573791504, 'learning_rate': 1e-05, 'epoch': 2.0}
{'loss': 0.9395, 'grad_norm': 2.785001039505005, 'learning_rate': 1e-05, 'epoch': 2.03}
{'loss': 0.9109, 'grad_norm': 4.5828857421875, 'learning_rate': 1e-05, 'epoch': 2.05}
{'loss': 0.8672, 'grad_norm': 6.961385726928711, 'learning_rate': 1e-05, 'epoch': 2.08}
{'loss': 0.8802, 'grad_norm': 6.565488338470459, 'learning_rate': 1e-05, 'epoch': 2.1}
{'loss': 0.9127, 'grad_norm': 24.220745086669922, 'learning_rate': 1e-05, 'epoch': 2.13}
{'loss': 0.9502, 'grad_norm': 8.170339584350586, 'learning_rate': 1e-05, 'epoch': 2.15}
{'loss': 0.9462, 'grad_norm': 2.367459535598755, 'learning_rate': 1e-05, 'epoch': 2.18}
{'loss': 0.8936, 'grad_norm': 7.611021995544434, 'learning_rate': 1e-05, 'epoch': 2.2}
{'loss': 0.8735, 'grad_norm': 2.4057273864746094, 'learning_rate': 1e-05, 'epoch': 2.23}
{'loss': 0.9068, 'grad_norm': 2.119581937789917, 'learning_rate': 1e-05, 'epoch': 2.25}
{'loss': 0.9171, 'grad_norm': 4.897706031799316, 'learning_rate': 1e-05, 'epoch': 2.28}
{'loss': 0.9297, 'grad_norm': 3.5006754398345947, 'learning_rate': 1e-05, 'epoch': 2.3}
{'loss': 0.8975, 'grad_norm': 1.9538496732711792, 'learning_rate': 1e-05, 'epoch': 2.33}
{'loss': 0.973, 'grad_norm': 5.451930046081543, 'learning_rate': 1e-05, 'epoch': 2.35}
{'loss': 0.9086, 'grad_norm': 12.21885871887207, 'learning_rate': 1e-05, 'epoch': 2.38}
{'loss': 0.9318, 'grad_norm': 8.917651176452637, 'learning_rate': 1e-05, 'epoch': 2.4}
{'loss': 0.9954, 'grad_norm': 12.354674339294434, 'learning_rate': 1e-05, 'epoch': 2.43}
{'loss': 0.8837, 'grad_norm': 5.921779632568359, 'learning_rate': 1e-05, 'epoch': 2.45}
{'loss': 0.8502, 'grad_norm': 7.135639667510986, 'learning_rate': 1e-05, 'epoch': 2.48}
{'loss': 0.9675, 'grad_norm': 5.109935760498047, 'learning_rate': 1e-05, 'epoch': 2.5}
{'loss': 0.9228, 'grad_norm': 9.017778396606445, 'learning_rate': 1e-05, 'epoch': 2.53}
{'loss': 0.9202, 'grad_norm': 7.908712387084961, 'learning_rate': 1e-05, 'epoch': 2.55}
{'loss': 0.9453, 'grad_norm': 7.912428855895996, 'learning_rate': 1e-05, 'epoch': 2.58}
{'loss': 0.9574, 'grad_norm': 6.030360221862793, 'learning_rate': 1e-05, 'epoch': 2.6}
{'loss': 0.9243, 'grad_norm': 4.4524455070495605, 'learning_rate': 1e-05, 'epoch': 2.63}
{'loss': 0.9645, 'grad_norm': 3.0979506969451904, 'learning_rate': 1e-05, 'epoch': 2.65}
{'loss': 0.8585, 'grad_norm': 2.605106830596924, 'learning_rate': 1e-05, 'epoch': 2.68}
{'loss': 0.9088, 'grad_norm': 8.383624076843262, 'learning_rate': 1e-05, 'epoch': 2.7}
{'loss': 0.8665, 'grad_norm': 4.438992023468018, 'learning_rate': 1e-05, 'epoch': 2.73}
{'loss': 0.9563, 'grad_norm': 4.128506183624268, 'learning_rate': 1e-05, 'epoch': 2.75}
{'loss': 0.9224, 'grad_norm': 4.860999584197998, 'learning_rate': 1e-05, 'epoch': 2.78}
{'loss': 0.8785, 'grad_norm': 1.9580270051956177, 'learning_rate': 1e-05, 'epoch': 2.8}
{'loss': 0.8771, 'grad_norm': 6.274686813354492, 'learning_rate': 1e-05, 'epoch': 2.83}
{'loss': 0.9197, 'grad_norm': 6.368842124938965, 'learning_rate': 1e-05, 'epoch': 2.85}
{'loss': 0.9233, 'grad_norm': 6.307848930358887, 'learning_rate': 1e-05, 'epoch': 2.88}
{'loss': 1.0099, 'grad_norm': 9.190279006958008, 'learning_rate': 1e-05, 'epoch': 2.9}
{'loss': 0.8628, 'grad_norm': 4.977799415588379, 'learning_rate': 1e-05, 'epoch': 2.93}
{'loss': 0.9715, 'grad_norm': 4.442161560058594, 'learning_rate': 1e-05, 'epoch': 2.95}
{'loss': 0.9945, 'grad_norm': 4.241492748260498, 'learning_rate': 1e-05, 'epoch': 2.98}
{'eval_loss': 0.7175157070159912, 'eval_wer': 0.358208160221583, 'eval_runtime': 1482.6495, 'eval_samples_per_second': 5.396, 'eval_steps_per_second': 5.396, 'epoch': 3.0}
{'loss': 0.9337, 'grad_norm': 18.015186309814453, 'learning_rate': 1e-05, 'epoch': 3.0}
{'loss': 0.8368, 'grad_norm': 2.3717362880706787, 'learning_rate': 1e-05, 'epoch': 3.03}
{'loss': 0.863, 'grad_norm': 2.54756498336792, 'learning_rate': 1e-05, 'epoch': 3.05}
{'loss': 0.8494, 'grad_norm': 4.211802959442139, 'learning_rate': 1e-05, 'epoch': 3.08}
{'loss': 0.9008, 'grad_norm': 5.612719535827637, 'learning_rate': 1e-05, 'epoch': 3.1}
{'loss': 0.9334, 'grad_norm': 6.139044284820557, 'learning_rate': 1e-05, 'epoch': 3.13}
{'loss': 0.9811, 'grad_norm': 7.042299747467041, 'learning_rate': 1e-05, 'epoch': 3.15}
{'loss': 0.9372, 'grad_norm': 5.100041389465332, 'learning_rate': 1e-05, 'epoch': 3.18}
{'loss': 0.924, 'grad_norm': 7.826751708984375, 'learning_rate': 1e-05, 'epoch': 3.2}
{'loss': 0.9393, 'grad_norm': 6.2962727546691895, 'learning_rate': 1e-05, 'epoch': 3.23}
{'loss': 0.9023, 'grad_norm': 5.192063808441162, 'learning_rate': 1e-05, 'epoch': 3.25}
{'loss': 0.9819, 'grad_norm': 7.800239086151123, 'learning_rate': 1e-05, 'epoch': 3.28}
{'loss': 0.8371, 'grad_norm': 5.835176467895508, 'learning_rate': 1e-05, 'epoch': 3.3}
{'loss': 0.7889, 'grad_norm': 5.338697910308838, 'learning_rate': 1e-05, 'epoch': 3.33}
{'loss': 0.8988, 'grad_norm': 4.044300556182861, 'learning_rate': 1e-05, 'epoch': 3.35}
