[DIST] MASTER_ADDR=w23g0011 MASTER_PORT=29500 NNODES=1 GPUS_PER_NODE=1
[PRE] Skipping all preprocessing (skip_preprocessing=on or all per-step toggles are 'on')
[TRAIN][ASR] Starting ASR phase ...
[Setup] Using device: cuda
[Setup] no_cuda flag set to: False
[ASR] Loading model + processor…
[ASR] Starting from pretrained: models/pretrained/en
🛠️  Debug collator output shapes: {'input_values': torch.Size([4, 75264]), 'attention_mask': torch.Size([4, 75264]), 'labels': torch.Size([4, 93])}
[ASR] Starting training with HuggingFace Trainer…
w23g0011:3146963:3146963 [0] NCCL INFO Bootstrap : Using ib0:134.61.46.240<0>
w23g0011:3146963:3146963 [0] NCCL INFO NET/Plugin : dlerror=libnccl-net.so: cannot open shared object file: No such file or directory No plugin found (libnccl-net.so), using internal implementation
w23g0011:3146963:3146963 [0] NCCL INFO cudaDriverVersion 12080
NCCL version 2.20.5+cuda12.4
w23g0011:3146963:3147062 [0] NCCL INFO NET/IB : Using [0]mlx5_0:1/IB [1]mlx5_1:1/IB [RO]; OOB ib0:134.61.46.240<0>
w23g0011:3146963:3147062 [0] NCCL INFO Using non-device net plugin version 0
w23g0011:3146963:3147062 [0] NCCL INFO Using network IB
w23g0011:3146963:3147062 [0] NCCL INFO DMA-BUF is available on GPU device 0
w23g0011:3146963:3147062 [0] NCCL INFO comm 0x561025632960 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId 1b000 commId 0xc37f04ccdbe34f36 - Init START
w23g0011:3146963:3147062 [0] NCCL INFO Setting affinity for GPU 0 to 03c0
w23g0011:3146963:3147062 [0] NCCL INFO comm 0x561025632960 rank 0 nRanks 1 nNodes 1 localRanks 1 localRank 0 MNNVL 0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 00/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 01/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 02/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 03/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 04/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 05/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 06/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 07/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 08/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 09/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 10/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 11/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 12/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 13/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 14/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 15/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 16/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 17/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 18/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 19/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 20/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 21/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 22/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 23/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 24/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 25/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 26/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 27/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 28/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 29/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 30/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Channel 31/32 :    0
w23g0011:3146963:3147062 [0] NCCL INFO Trees [0] -1/-1/-1->0->-1 [1] -1/-1/-1->0->-1 [2] -1/-1/-1->0->-1 [3] -1/-1/-1->0->-1 [4] -1/-1/-1->0->-1 [5] -1/-1/-1->0->-1 [6] -1/-1/-1->0->-1 [7] -1/-1/-1->0->-1 [8] -1/-1/-1->0->-1 [9] -1/-1/-1->0->-1 [10] -1/-1/-1->0->-1 [11] -1/-1/-1->0->-1 [12] -1/-1/-1->0->-1 [13] -1/-1/-1->0->-1 [14] -1/-1/-1->0->-1 [15] -1/-1/-1->0->-1 [16] -1/-1/-1->0->-1 [17] -1/-1/-1->0->-1 [18] -1/-1/-1->0->-1 [19] -1/-1/-1->0->-1 [20] -1/-1/-1->0->-1 [21] -1/-1/-1->0->-1 [22] -1/-1/-1->0->-1 [23] -1/-1/-1->0->-1 [24] -1/-1/-1->0->-1 [25] -1/-1/-1->0->-1 [26] -1/-1/-1->0->-1 [27] -1/-1/-1->0->-1 [28] -1/-1/-1->0->-1 [29] -1/-1/-1->0->-1 [30] -1/-1/-1->0->-1 [31] -1/-1/-1->0->-1
w23g0011:3146963:3147062 [0] NCCL INFO P2P Chunksize set to 131072
w23g0011:3146963:3147062 [0] NCCL INFO Connected all rings
w23g0011:3146963:3147062 [0] NCCL INFO Connected all trees
w23g0011:3146963:3147062 [0] NCCL INFO 32 coll channels, 0 collnet channels, 0 nvls channels, 32 p2p channels, 32 p2p channels per peer
w23g0011:3146963:3147062 [0] NCCL INFO comm 0x561025632960 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId 1b000 commId 0xc37f04ccdbe34f36 - Init COMPLETE
{'loss': 2.1461, 'grad_norm': 2.0478732585906982, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.993, 'grad_norm': 26.53457260131836, 'learning_rate': 1e-05, 'epoch': 1.2}
{'loss': 0.9987, 'grad_norm': 6.236603260040283, 'learning_rate': 1e-05, 'epoch': 1.23}
{'loss': 0.9441, 'grad_norm': 7.342204570770264, 'learning_rate': 1e-05, 'epoch': 1.25}
{'loss': 1.0077, 'grad_norm': 3.4067413806915283, 'learning_rate': 1e-05, 'epoch': 1.28}
{'loss': 0.9261, 'grad_norm': 3.1130335330963135, 'learning_rate': 1e-05, 'epoch': 1.3}
{'loss': 1.0228, 'grad_norm': 4.961685657501221, 'learning_rate': 1e-05, 'epoch': 1.33}
{'loss': 0.9146, 'grad_norm': 5.033288955688477, 'learning_rate': 1e-05, 'epoch': 1.35}
{'loss': 0.9792, 'grad_norm': 21.802928924560547, 'learning_rate': 1e-05, 'epoch': 1.38}
{'loss': 0.9951, 'grad_norm': 23.96331214904785, 'learning_rate': 1e-05, 'epoch': 1.4}
{'loss': 0.9487, 'grad_norm': 2.036473035812378, 'learning_rate': 1e-05, 'epoch': 1.43}
{'loss': 0.9906, 'grad_norm': 3.3772730827331543, 'learning_rate': 1e-05, 'epoch': 1.45}
{'loss': 1.0117, 'grad_norm': 1.2044403553009033, 'learning_rate': 1e-05, 'epoch': 1.48}
{'loss': 0.9482, 'grad_norm': 6.68550968170166, 'learning_rate': 1e-05, 'epoch': 1.5}
{'loss': 0.9806, 'grad_norm': 2.4293212890625, 'learning_rate': 1e-05, 'epoch': 1.53}
{'loss': 0.8891, 'grad_norm': 4.905188083648682, 'learning_rate': 1e-05, 'epoch': 1.55}
{'loss': 1.2985, 'grad_norm': 7.396068096160889, 'learning_rate': 1e-05, 'epoch': 1.58}
{'loss': 0.9591, 'grad_norm': 2.8452274799346924, 'learning_rate': 1e-05, 'epoch': 1.6}
{'loss': 0.8878, 'grad_norm': 6.074889659881592, 'learning_rate': 1e-05, 'epoch': 1.63}
{'loss': 0.9968, 'grad_norm': 7.725465774536133, 'learning_rate': 1e-05, 'epoch': 1.65}
{'loss': 0.9866, 'grad_norm': 5.636672496795654, 'learning_rate': 1e-05, 'epoch': 1.68}
{'loss': 0.9381, 'grad_norm': 9.574467658996582, 'learning_rate': 1e-05, 'epoch': 1.7}
{'loss': 1.0324, 'grad_norm': 7.91061544418335, 'learning_rate': 1e-05, 'epoch': 1.73}
{'loss': 0.9743, 'grad_norm': 3.419328212738037, 'learning_rate': 1e-05, 'epoch': 1.75}
{'loss': 1.0061, 'grad_norm': 10.982264518737793, 'learning_rate': 1e-05, 'epoch': 1.78}
{'loss': 0.9092, 'grad_norm': 8.678387641906738, 'learning_rate': 1e-05, 'epoch': 1.8}
{'loss': 0.9349, 'grad_norm': 10.765076637268066, 'learning_rate': 1e-05, 'epoch': 1.83}
{'loss': 1.0376, 'grad_norm': 12.334125518798828, 'learning_rate': 1e-05, 'epoch': 1.85}
{'loss': 0.8851, 'grad_norm': 16.253904342651367, 'learning_rate': 1e-05, 'epoch': 1.88}
{'loss': 1.0512, 'grad_norm': 3.0100879669189453, 'learning_rate': 1e-05, 'epoch': 1.9}
{'loss': 0.9712, 'grad_norm': 3.0305850505828857, 'learning_rate': 1e-05, 'epoch': 1.93}
{'loss': 0.9735, 'grad_norm': 9.841075897216797, 'learning_rate': 1e-05, 'epoch': 1.95}
{'loss': 0.925, 'grad_norm': 9.865206718444824, 'learning_rate': 1e-05, 'epoch': 1.98}
{'eval_loss': 0.7474591732025146, 'eval_wer': 0.3783557046979866, 'eval_runtime': 1457.1519, 'eval_samples_per_second': 5.49, 'eval_steps_per_second': 5.49, 'epoch': 2.0}
{'loss': 0.9444, 'grad_norm': 27.172388076782227, 'learning_rate': 1e-05, 'epoch': 2.0}
{'loss': 0.9432, 'grad_norm': 3.0783748626708984, 'learning_rate': 1e-05, 'epoch': 2.03}
{'loss': 0.9112, 'grad_norm': 4.752940654754639, 'learning_rate': 1e-05, 'epoch': 2.05}
{'loss': 0.8692, 'grad_norm': 6.693503379821777, 'learning_rate': 1e-05, 'epoch': 2.08}
{'loss': 0.8807, 'grad_norm': 5.821761131286621, 'learning_rate': 1e-05, 'epoch': 2.1}
{'loss': 0.9165, 'grad_norm': 8.637184143066406, 'learning_rate': 1e-05, 'epoch': 2.13}
{'loss': 0.9498, 'grad_norm': 10.470821380615234, 'learning_rate': 1e-05, 'epoch': 2.15}
{'loss': 0.9487, 'grad_norm': 3.0481197834014893, 'learning_rate': 1e-05, 'epoch': 2.18}
{'loss': 0.8908, 'grad_norm': 6.79545259475708, 'learning_rate': 1e-05, 'epoch': 2.2}
{'loss': 0.8752, 'grad_norm': 2.1834516525268555, 'learning_rate': 1e-05, 'epoch': 2.23}
{'loss': 0.9077, 'grad_norm': 1.8298550844192505, 'learning_rate': 1e-05, 'epoch': 2.25}
{'loss': 0.9171, 'grad_norm': 4.910743713378906, 'learning_rate': 1e-05, 'epoch': 2.28}
{'loss': 0.9303, 'grad_norm': 3.5469491481781006, 'learning_rate': 1e-05, 'epoch': 2.3}
{'loss': 0.9002, 'grad_norm': 2.1320979595184326, 'learning_rate': 1e-05, 'epoch': 2.33}
{'loss': 0.9752, 'grad_norm': 5.424801826477051, 'learning_rate': 1e-05, 'epoch': 2.35}
{'loss': 0.9102, 'grad_norm': 4.645713806152344, 'learning_rate': 1e-05, 'epoch': 2.38}
{'loss': 0.93, 'grad_norm': 7.85526180267334, 'learning_rate': 1e-05, 'epoch': 2.4}
{'loss': 0.9981, 'grad_norm': 8.79523754119873, 'learning_rate': 1e-05, 'epoch': 2.43}
{'loss': 0.882, 'grad_norm': 8.319639205932617, 'learning_rate': 1e-05, 'epoch': 2.45}
{'loss': 0.8527, 'grad_norm': 3.7439892292022705, 'learning_rate': 1e-05, 'epoch': 2.48}
{'loss': 0.9717, 'grad_norm': 5.6728620529174805, 'learning_rate': 1e-05, 'epoch': 2.5}
{'loss': 0.9283, 'grad_norm': 28.69965362548828, 'learning_rate': 1e-05, 'epoch': 2.53}
{'loss': 0.9247, 'grad_norm': 6.018727779388428, 'learning_rate': 1e-05, 'epoch': 2.55}
{'loss': 0.9428, 'grad_norm': 7.299296855926514, 'learning_rate': 1e-05, 'epoch': 2.58}
{'loss': 0.96, 'grad_norm': 6.6407389640808105, 'learning_rate': 1e-05, 'epoch': 2.6}
{'loss': 0.9256, 'grad_norm': 20.890127182006836, 'learning_rate': 1e-05, 'epoch': 2.63}
{'loss': 0.9629, 'grad_norm': 3.3494184017181396, 'learning_rate': 1e-05, 'epoch': 2.65}
{'loss': 0.861, 'grad_norm': 2.2134764194488525, 'learning_rate': 1e-05, 'epoch': 2.68}
{'loss': 0.9086, 'grad_norm': 9.904850006103516, 'learning_rate': 1e-05, 'epoch': 2.7}
{'loss': 0.8659, 'grad_norm': 8.007740020751953, 'learning_rate': 1e-05, 'epoch': 2.73}
{'loss': 0.9558, 'grad_norm': 3.650580644607544, 'learning_rate': 1e-05, 'epoch': 2.75}
{'loss': 0.9227, 'grad_norm': 5.411927223205566, 'learning_rate': 1e-05, 'epoch': 2.78}
{'loss': 0.8803, 'grad_norm': 1.8953248262405396, 'learning_rate': 1e-05, 'epoch': 2.8}
{'loss': 0.8816, 'grad_norm': 4.418852806091309, 'learning_rate': 1e-05, 'epoch': 2.83}
{'loss': 0.9199, 'grad_norm': 8.610727310180664, 'learning_rate': 1e-05, 'epoch': 2.85}
{'loss': 0.9263, 'grad_norm': 6.770994186401367, 'learning_rate': 1e-05, 'epoch': 2.88}
{'loss': 1.0094, 'grad_norm': 9.542365074157715, 'learning_rate': 1e-05, 'epoch': 2.9}
{'loss': 0.864, 'grad_norm': 7.5455098152160645, 'learning_rate': 1e-05, 'epoch': 2.93}
{'loss': 0.972, 'grad_norm': 5.886405944824219, 'learning_rate': 1e-05, 'epoch': 2.95}
{'loss': 0.9953, 'grad_norm': 4.760352611541748, 'learning_rate': 1e-05, 'epoch': 2.98}
{'eval_loss': 0.7188904881477356, 'eval_wer': 0.35840790454884414, 'eval_runtime': 1454.8532, 'eval_samples_per_second': 5.499, 'eval_steps_per_second': 5.499, 'epoch': 3.0}
{'loss': 0.9325, 'grad_norm': 12.410248756408691, 'learning_rate': 1e-05, 'epoch': 3.0}
{'loss': 0.8388, 'grad_norm': 3.0878679752349854, 'learning_rate': 1e-05, 'epoch': 3.03}
{'loss': 0.8657, 'grad_norm': 2.928995132446289, 'learning_rate': 1e-05, 'epoch': 3.05}
{'loss': 0.8495, 'grad_norm': 5.520125389099121, 'learning_rate': 1e-05, 'epoch': 3.08}
{'loss': 0.9025, 'grad_norm': 5.742820739746094, 'learning_rate': 1e-05, 'epoch': 3.1}
{'loss': 0.9338, 'grad_norm': 6.625837802886963, 'learning_rate': 1e-05, 'epoch': 3.13}
{'loss': 0.9856, 'grad_norm': 6.281819820404053, 'learning_rate': 1e-05, 'epoch': 3.15}
{'loss': 0.9373, 'grad_norm': 4.75598669052124, 'learning_rate': 1e-05, 'epoch': 3.18}
{'loss': 0.9223, 'grad_norm': 8.313803672790527, 'learning_rate': 1e-05, 'epoch': 3.2}
{'loss': 0.9415, 'grad_norm': 5.035560607910156, 'learning_rate': 1e-05, 'epoch': 3.23}
{'loss': 0.9028, 'grad_norm': 6.772837162017822, 'learning_rate': 1e-05, 'epoch': 3.25}
{'loss': 0.9828, 'grad_norm': 4.7308759689331055, 'learning_rate': 1e-05, 'epoch': 3.28}
{'loss': 0.8396, 'grad_norm': 5.445424556732178, 'learning_rate': 1e-05, 'epoch': 3.3}
{'loss': 0.7905, 'grad_norm': 6.634769439697266, 'learning_rate': 1e-05, 'epoch': 3.33}
{'loss': 0.9017, 'grad_norm': 3.403225898742676, 'learning_rate': 1e-05, 'epoch': 3.35}
{'loss': 0.9508, 'grad_norm': 2.0668747425079346, 'learning_rate': 1e-05, 'epoch': 3.38}
{'loss': 0.9161, 'grad_norm': 6.56938362121582, 'learning_rate': 1e-05, 'epoch': 3.4}
{'loss': 0.9437, 'grad_norm': 21.157777786254883, 'learning_rate': 1e-05, 'epoch': 3.43}
{'loss': 0.8771, 'grad_norm': 6.247624397277832, 'learning_rate': 1e-05, 'epoch': 3.45}
{'loss': 0.9439, 'grad_norm': 5.141201972961426, 'learning_rate': 1e-05, 'epoch': 3.48}
{'loss': 0.9356, 'grad_norm': 6.635056495666504, 'learning_rate': 1e-05, 'epoch': 3.5}
