[DIST] MASTER_ADDR=n23g0007 MASTER_PORT=29500 NNODES=1 GPUS_PER_NODE=1
[PRE] Skipping all preprocessing (skip_preprocessing=on or all per-step toggles are 'on')
[TRAIN][ASR] Starting ASR phase ...
[Setup] Using device: cuda
[Setup] no_cuda flag set to: False
[ASR] Loading model + processor…
[ASR] Starting from pretrained: models/pretrained/en
🛠️  Debug collator output shapes: {'input_values': torch.Size([4, 75264]), 'attention_mask': torch.Size([4, 75264]), 'labels': torch.Size([4, 93])}
[ASR] Starting training with HuggingFace Trainer…
n23g0007:1056131:1056131 [0] NCCL INFO Bootstrap : Using ib0:134.61.46.195<0>
n23g0007:1056131:1056131 [0] NCCL INFO NET/Plugin : dlerror=libnccl-net.so: cannot open shared object file: No such file or directory No plugin found (libnccl-net.so), using internal implementation
n23g0007:1056131:1056131 [0] NCCL INFO cudaDriverVersion 12080
NCCL version 2.20.5+cuda12.4
n23g0007:1056131:1056212 [0] NCCL INFO NET/IB : Using [0]mlx5_0:1/IB [1]mlx5_1:1/IB [RO]; OOB ib0:134.61.46.195<0>
n23g0007:1056131:1056212 [0] NCCL INFO Using non-device net plugin version 0
n23g0007:1056131:1056212 [0] NCCL INFO Using network IB
n23g0007:1056131:1056212 [0] NCCL INFO DMA-BUF is available on GPU device 0
n23g0007:1056131:1056212 [0] NCCL INFO comm 0x55838c190e80 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId 2c000 commId 0xb751f061727028bb - Init START
n23g0007:1056131:1056212 [0] NCCL INFO comm 0x55838c190e80 rank 0 nRanks 1 nNodes 1 localRanks 1 localRank 0 MNNVL 0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 00/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 01/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 02/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 03/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 04/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 05/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 06/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 07/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 08/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 09/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 10/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 11/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 12/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 13/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 14/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 15/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 16/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 17/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 18/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 19/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 20/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 21/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 22/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 23/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 24/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 25/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 26/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 27/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 28/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 29/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 30/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Channel 31/32 :    0
n23g0007:1056131:1056212 [0] NCCL INFO Trees [0] -1/-1/-1->0->-1 [1] -1/-1/-1->0->-1 [2] -1/-1/-1->0->-1 [3] -1/-1/-1->0->-1 [4] -1/-1/-1->0->-1 [5] -1/-1/-1->0->-1 [6] -1/-1/-1->0->-1 [7] -1/-1/-1->0->-1 [8] -1/-1/-1->0->-1 [9] -1/-1/-1->0->-1 [10] -1/-1/-1->0->-1 [11] -1/-1/-1->0->-1 [12] -1/-1/-1->0->-1 [13] -1/-1/-1->0->-1 [14] -1/-1/-1->0->-1 [15] -1/-1/-1->0->-1 [16] -1/-1/-1->0->-1 [17] -1/-1/-1->0->-1 [18] -1/-1/-1->0->-1 [19] -1/-1/-1->0->-1 [20] -1/-1/-1->0->-1 [21] -1/-1/-1->0->-1 [22] -1/-1/-1->0->-1 [23] -1/-1/-1->0->-1 [24] -1/-1/-1->0->-1 [25] -1/-1/-1->0->-1 [26] -1/-1/-1->0->-1 [27] -1/-1/-1->0->-1 [28] -1/-1/-1->0->-1 [29] -1/-1/-1->0->-1 [30] -1/-1/-1->0->-1 [31] -1/-1/-1->0->-1
n23g0007:1056131:1056212 [0] NCCL INFO P2P Chunksize set to 131072
n23g0007:1056131:1056212 [0] NCCL INFO Connected all rings
n23g0007:1056131:1056212 [0] NCCL INFO Connected all trees
n23g0007:1056131:1056212 [0] NCCL INFO 32 coll channels, 0 collnet channels, 0 nvls channels, 32 p2p channels, 32 p2p channels per peer
n23g0007:1056131:1056212 [0] NCCL INFO comm 0x55838c190e80 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId 2c000 commId 0xb751f061727028bb - Init COMPLETE
{'loss': 2.1461, 'grad_norm': 1.9038257598876953, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.9424, 'grad_norm': 2.5214974880218506, 'learning_rate': 1e-05, 'epoch': 1.18}
{'loss': 0.9897, 'grad_norm': 5.991462230682373, 'learning_rate': 1e-05, 'epoch': 1.2}
{'loss': 0.9978, 'grad_norm': 3.9646739959716797, 'learning_rate': 1e-05, 'epoch': 1.23}
{'loss': 0.9391, 'grad_norm': 5.130615711212158, 'learning_rate': 1e-05, 'epoch': 1.25}
{'loss': 1.0007, 'grad_norm': 6.142784118652344, 'learning_rate': 1e-05, 'epoch': 1.28}
{'loss': 0.9264, 'grad_norm': 2.7399513721466064, 'learning_rate': 1e-05, 'epoch': 1.3}
{'loss': 1.0229, 'grad_norm': 5.376981258392334, 'learning_rate': 1e-05, 'epoch': 1.33}
{'loss': 0.9155, 'grad_norm': 3.3685147762298584, 'learning_rate': 1e-05, 'epoch': 1.35}
{'loss': 0.9759, 'grad_norm': 27.543230056762695, 'learning_rate': 1e-05, 'epoch': 1.38}
{'loss': 0.9958, 'grad_norm': 23.198163986206055, 'learning_rate': 1e-05, 'epoch': 1.4}
{'loss': 0.9481, 'grad_norm': 1.9440315961837769, 'learning_rate': 1e-05, 'epoch': 1.43}
{'loss': 0.9841, 'grad_norm': 2.9605624675750732, 'learning_rate': 1e-05, 'epoch': 1.45}
{'loss': 1.0082, 'grad_norm': 1.1695091724395752, 'learning_rate': 1e-05, 'epoch': 1.48}
{'loss': 0.9462, 'grad_norm': 4.909738063812256, 'learning_rate': 1e-05, 'epoch': 1.5}
{'loss': 0.9759, 'grad_norm': 2.3665058612823486, 'learning_rate': 1e-05, 'epoch': 1.53}
{'loss': 0.887, 'grad_norm': 3.942472219467163, 'learning_rate': 1e-05, 'epoch': 1.55}
{'loss': 1.2959, 'grad_norm': 4.794233322143555, 'learning_rate': 1e-05, 'epoch': 1.58}
{'loss': 0.9583, 'grad_norm': 13.021327018737793, 'learning_rate': 1e-05, 'epoch': 1.6}
{'loss': 0.8836, 'grad_norm': 6.88369607925415, 'learning_rate': 1e-05, 'epoch': 1.63}
{'loss': 0.9946, 'grad_norm': 6.925940036773682, 'learning_rate': 1e-05, 'epoch': 1.65}
{'loss': 0.9825, 'grad_norm': 7.9932637214660645, 'learning_rate': 1e-05, 'epoch': 1.68}
{'loss': 0.9369, 'grad_norm': 3.912989377975464, 'learning_rate': 1e-05, 'epoch': 1.7}
{'loss': 1.0306, 'grad_norm': 23.552778244018555, 'learning_rate': 1e-05, 'epoch': 1.73}
{'loss': 0.9725, 'grad_norm': 5.226765155792236, 'learning_rate': 1e-05, 'epoch': 1.75}
{'loss': 1.0046, 'grad_norm': 24.468172073364258, 'learning_rate': 1e-05, 'epoch': 1.78}
{'loss': 0.9092, 'grad_norm': 7.721418380737305, 'learning_rate': 1e-05, 'epoch': 1.8}
{'loss': 0.9335, 'grad_norm': 6.36022424697876, 'learning_rate': 1e-05, 'epoch': 1.83}
{'loss': 1.0315, 'grad_norm': 5.934211254119873, 'learning_rate': 1e-05, 'epoch': 1.85}
{'loss': 0.8881, 'grad_norm': 7.011798858642578, 'learning_rate': 1e-05, 'epoch': 1.88}
{'loss': 1.0526, 'grad_norm': 3.590066432952881, 'learning_rate': 1e-05, 'epoch': 1.9}
{'loss': 0.9701, 'grad_norm': 3.2594099044799805, 'learning_rate': 1e-05, 'epoch': 1.93}
{'loss': 0.9722, 'grad_norm': 7.002246856689453, 'learning_rate': 1e-05, 'epoch': 1.95}
{'loss': 0.9213, 'grad_norm': 9.28613567352295, 'learning_rate': 1e-05, 'epoch': 1.98}
{'eval_loss': 0.7470819354057312, 'eval_wer': 0.3756524981357196, 'eval_runtime': 1424.006, 'eval_samples_per_second': 5.618, 'eval_steps_per_second': 5.618, 'epoch': 2.0}
{'loss': 0.9467, 'grad_norm': 30.55091094970703, 'learning_rate': 1e-05, 'epoch': 2.0}
{'loss': 0.9384, 'grad_norm': 3.293057441711426, 'learning_rate': 1e-05, 'epoch': 2.03}
{'loss': 0.9094, 'grad_norm': 4.673361778259277, 'learning_rate': 1e-05, 'epoch': 2.05}
{'loss': 0.8667, 'grad_norm': 7.272913932800293, 'learning_rate': 1e-05, 'epoch': 2.08}
{'loss': 0.8785, 'grad_norm': 5.642642974853516, 'learning_rate': 1e-05, 'epoch': 2.1}
{'loss': 0.9131, 'grad_norm': 4.769807815551758, 'learning_rate': 1e-05, 'epoch': 2.13}
{'loss': 0.95, 'grad_norm': 8.210711479187012, 'learning_rate': 1e-05, 'epoch': 2.15}
{'loss': 0.9478, 'grad_norm': 2.3496649265289307, 'learning_rate': 1e-05, 'epoch': 2.18}
{'loss': 0.8909, 'grad_norm': 7.8785834312438965, 'learning_rate': 1e-05, 'epoch': 2.2}
{'loss': 0.8722, 'grad_norm': 3.2076241970062256, 'learning_rate': 1e-05, 'epoch': 2.23}
{'loss': 0.9012, 'grad_norm': 1.8782662153244019, 'learning_rate': 1e-05, 'epoch': 2.25}
{'loss': 0.9157, 'grad_norm': 5.030822277069092, 'learning_rate': 1e-05, 'epoch': 2.28}
{'loss': 0.9305, 'grad_norm': 3.2736949920654297, 'learning_rate': 1e-05, 'epoch': 2.3}
{'loss': 0.8966, 'grad_norm': 2.2238337993621826, 'learning_rate': 1e-05, 'epoch': 2.33}
{'loss': 0.9742, 'grad_norm': 10.101073265075684, 'learning_rate': 1e-05, 'epoch': 2.35}
{'loss': 0.9069, 'grad_norm': 6.703919887542725, 'learning_rate': 1e-05, 'epoch': 2.38}
{'loss': 0.9286, 'grad_norm': 9.76732063293457, 'learning_rate': 1e-05, 'epoch': 2.4}
{'loss': 0.9954, 'grad_norm': 7.2779083251953125, 'learning_rate': 1e-05, 'epoch': 2.43}
{'loss': 0.8827, 'grad_norm': 8.241853713989258, 'learning_rate': 1e-05, 'epoch': 2.45}
{'loss': 0.8498, 'grad_norm': 3.5392608642578125, 'learning_rate': 1e-05, 'epoch': 2.48}
{'loss': 0.9686, 'grad_norm': 5.0294413566589355, 'learning_rate': 1e-05, 'epoch': 2.5}
{'loss': 0.9257, 'grad_norm': 26.31601905822754, 'learning_rate': 1e-05, 'epoch': 2.53}
{'loss': 0.9208, 'grad_norm': 7.616968154907227, 'learning_rate': 1e-05, 'epoch': 2.55}
{'loss': 0.9407, 'grad_norm': 6.6099724769592285, 'learning_rate': 1e-05, 'epoch': 2.58}
{'loss': 0.9604, 'grad_norm': 6.115961074829102, 'learning_rate': 1e-05, 'epoch': 2.6}
{'loss': 0.9232, 'grad_norm': 7.555350303649902, 'learning_rate': 1e-05, 'epoch': 2.63}
{'loss': 0.9595, 'grad_norm': 3.2479188442230225, 'learning_rate': 1e-05, 'epoch': 2.65}
{'loss': 0.8592, 'grad_norm': 2.4185922145843506, 'learning_rate': 1e-05, 'epoch': 2.68}
{'loss': 0.9073, 'grad_norm': 12.213908195495605, 'learning_rate': 1e-05, 'epoch': 2.7}
{'loss': 0.8672, 'grad_norm': 4.993295669555664, 'learning_rate': 1e-05, 'epoch': 2.73}
{'loss': 0.9544, 'grad_norm': 3.2358434200286865, 'learning_rate': 1e-05, 'epoch': 2.75}
{'loss': 0.9262, 'grad_norm': 5.428516387939453, 'learning_rate': 1e-05, 'epoch': 2.78}
{'loss': 0.8781, 'grad_norm': 2.697439193725586, 'learning_rate': 1e-05, 'epoch': 2.8}
{'loss': 0.8788, 'grad_norm': 4.950503826141357, 'learning_rate': 1e-05, 'epoch': 2.83}
{'loss': 0.9214, 'grad_norm': 5.467495918273926, 'learning_rate': 1e-05, 'epoch': 2.85}
{'loss': 0.9253, 'grad_norm': 7.118100643157959, 'learning_rate': 1e-05, 'epoch': 2.88}
{'loss': 1.0095, 'grad_norm': 17.441133499145508, 'learning_rate': 1e-05, 'epoch': 2.9}
{'loss': 0.8608, 'grad_norm': 9.41196060180664, 'learning_rate': 1e-05, 'epoch': 2.93}
{'loss': 0.9717, 'grad_norm': 5.50366735458374, 'learning_rate': 1e-05, 'epoch': 2.95}
{'loss': 0.9934, 'grad_norm': 3.984769582748413, 'learning_rate': 1e-05, 'epoch': 2.98}
{'eval_loss': 0.7166765928268433, 'eval_wer': 0.3571694897198253, 'eval_runtime': 1422.1296, 'eval_samples_per_second': 5.625, 'eval_steps_per_second': 5.625, 'epoch': 3.0}
{'loss': 0.934, 'grad_norm': 14.829756736755371, 'learning_rate': 1e-05, 'epoch': 3.0}
{'loss': 0.8366, 'grad_norm': 2.5894687175750732, 'learning_rate': 1e-05, 'epoch': 3.03}
{'loss': 0.8636, 'grad_norm': 4.362650394439697, 'learning_rate': 1e-05, 'epoch': 3.05}
{'loss': 0.8469, 'grad_norm': 4.017727851867676, 'learning_rate': 1e-05, 'epoch': 3.08}
{'loss': 0.9028, 'grad_norm': 4.841018199920654, 'learning_rate': 1e-05, 'epoch': 3.1}
{'loss': 0.9319, 'grad_norm': 6.323338508605957, 'learning_rate': 1e-05, 'epoch': 3.13}
{'loss': 0.9827, 'grad_norm': 5.800088882446289, 'learning_rate': 1e-05, 'epoch': 3.15}
{'loss': 0.9347, 'grad_norm': 9.706418991088867, 'learning_rate': 1e-05, 'epoch': 3.18}
{'loss': 0.9197, 'grad_norm': 8.904664993286133, 'learning_rate': 1e-05, 'epoch': 3.2}
{'loss': 0.94, 'grad_norm': 5.6140007972717285, 'learning_rate': 1e-05, 'epoch': 3.23}
{'loss': 0.9002, 'grad_norm': 6.282447338104248, 'learning_rate': 1e-05, 'epoch': 3.25}
{'loss': 0.9782, 'grad_norm': 11.588187217712402, 'learning_rate': 1e-05, 'epoch': 3.28}
{'loss': 0.8375, 'grad_norm': 8.226483345031738, 'learning_rate': 1e-05, 'epoch': 3.3}
{'loss': 0.7896, 'grad_norm': 5.471567630767822, 'learning_rate': 1e-05, 'epoch': 3.33}
{'loss': 0.9017, 'grad_norm': 3.808387517929077, 'learning_rate': 1e-05, 'epoch': 3.35}
{'loss': 0.9486, 'grad_norm': 2.1717185974121094, 'learning_rate': 1e-05, 'epoch': 3.38}
{'loss': 0.9151, 'grad_norm': 6.6346354484558105, 'learning_rate': 1e-05, 'epoch': 3.4}
{'loss': 0.9439, 'grad_norm': 16.167089462280273, 'learning_rate': 1e-05, 'epoch': 3.43}
{'loss': 0.8759, 'grad_norm': 25.082372665405273, 'learning_rate': 1e-05, 'epoch': 3.45}
{'loss': 0.9461, 'grad_norm': 6.959285736083984, 'learning_rate': 1e-05, 'epoch': 3.48}
{'loss': 0.9338, 'grad_norm': 6.253813743591309, 'learning_rate': 1e-05, 'epoch': 3.5}
{'loss': 0.7914, 'grad_norm': 6.1222825050354, 'learning_rate': 1e-05, 'epoch': 3.53}
{'loss': 0.8964, 'grad_norm': 3.1901354789733887, 'learning_rate': 1e-05, 'epoch': 3.55}
