[DIST] MASTER_ADDR=n23g0030 MASTER_PORT=29500 NNODES=1 GPUS_PER_NODE=1
[PRE] Skipping all preprocessing (skip_preprocessing=on or all per-step toggles are 'on')
[TRAIN][ASR] Starting ASR phase ...
[Setup] Using device: cuda
[Setup] no_cuda flag set to: False
[ASR] Loading model + processor…
[ASR] Starting from pretrained: models/pretrained/en
🛠️  Debug collator output shapes: {'input_values': torch.Size([4, 75264]), 'attention_mask': torch.Size([4, 75264]), 'labels': torch.Size([4, 93])}
[ASR] Starting training with HuggingFace Trainer…
n23g0030:1367250:1367250 [0] NCCL INFO Bootstrap : Using ib0:134.61.46.226<0>
n23g0030:1367250:1367250 [0] NCCL INFO NET/Plugin : dlerror=libnccl-net.so: cannot open shared object file: No such file or directory No plugin found (libnccl-net.so), using internal implementation
n23g0030:1367250:1367250 [0] NCCL INFO cudaDriverVersion 12080
NCCL version 2.20.5+cuda12.4
n23g0030:1367250:1367330 [0] NCCL INFO NET/IB : Using [0]mlx5_0:1/IB [1]mlx5_1:1/IB [RO]; OOB ib0:134.61.46.226<0>
n23g0030:1367250:1367330 [0] NCCL INFO Using non-device net plugin version 0
n23g0030:1367250:1367330 [0] NCCL INFO Using network IB
n23g0030:1367250:1367330 [0] NCCL INFO DMA-BUF is available on GPU device 0
n23g0030:1367250:1367330 [0] NCCL INFO comm 0x5564168cc140 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId 9d000 commId 0x2f2b3742e833e82f - Init START
n23g0030:1367250:1367330 [0] NCCL INFO comm 0x5564168cc140 rank 0 nRanks 1 nNodes 1 localRanks 1 localRank 0 MNNVL 0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 00/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 01/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 02/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 03/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 04/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 05/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 06/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 07/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 08/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 09/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 10/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 11/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 12/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 13/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 14/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 15/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 16/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 17/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 18/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 19/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 20/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 21/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 22/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 23/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 24/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 25/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 26/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 27/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 28/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 29/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 30/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Channel 31/32 :    0
n23g0030:1367250:1367330 [0] NCCL INFO Trees [0] -1/-1/-1->0->-1 [1] -1/-1/-1->0->-1 [2] -1/-1/-1->0->-1 [3] -1/-1/-1->0->-1 [4] -1/-1/-1->0->-1 [5] -1/-1/-1->0->-1 [6] -1/-1/-1->0->-1 [7] -1/-1/-1->0->-1 [8] -1/-1/-1->0->-1 [9] -1/-1/-1->0->-1 [10] -1/-1/-1->0->-1 [11] -1/-1/-1->0->-1 [12] -1/-1/-1->0->-1 [13] -1/-1/-1->0->-1 [14] -1/-1/-1->0->-1 [15] -1/-1/-1->0->-1 [16] -1/-1/-1->0->-1 [17] -1/-1/-1->0->-1 [18] -1/-1/-1->0->-1 [19] -1/-1/-1->0->-1 [20] -1/-1/-1->0->-1 [21] -1/-1/-1->0->-1 [22] -1/-1/-1->0->-1 [23] -1/-1/-1->0->-1 [24] -1/-1/-1->0->-1 [25] -1/-1/-1->0->-1 [26] -1/-1/-1->0->-1 [27] -1/-1/-1->0->-1 [28] -1/-1/-1->0->-1 [29] -1/-1/-1->0->-1 [30] -1/-1/-1->0->-1 [31] -1/-1/-1->0->-1
n23g0030:1367250:1367330 [0] NCCL INFO P2P Chunksize set to 131072
n23g0030:1367250:1367330 [0] NCCL INFO Connected all rings
n23g0030:1367250:1367330 [0] NCCL INFO Connected all trees
n23g0030:1367250:1367330 [0] NCCL INFO 32 coll channels, 0 collnet channels, 0 nvls channels, 32 p2p channels, 32 p2p channels per peer
n23g0030:1367250:1367330 [0] NCCL INFO comm 0x5564168cc140 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId 9d000 commId 0x2f2b3742e833e82f - Init COMPLETE
{'loss': 2.1461, 'grad_norm': 2.0726144313812256, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.9417, 'grad_norm': 2.622476100921631, 'learning_rate': 1e-05, 'epoch': 1.18}
{'loss': 0.992, 'grad_norm': 4.480668544769287, 'learning_rate': 1e-05, 'epoch': 1.2}
{'loss': 0.9994, 'grad_norm': 3.726759433746338, 'learning_rate': 1e-05, 'epoch': 1.23}
{'loss': 0.9401, 'grad_norm': 5.3488569259643555, 'learning_rate': 1e-05, 'epoch': 1.25}
{'loss': 1.0017, 'grad_norm': 5.528974533081055, 'learning_rate': 1e-05, 'epoch': 1.28}
{'loss': 0.9248, 'grad_norm': 2.7587509155273438, 'learning_rate': 1e-05, 'epoch': 1.3}
{'loss': 1.0224, 'grad_norm': 5.620569705963135, 'learning_rate': 1e-05, 'epoch': 1.33}
{'loss': 0.9154, 'grad_norm': 3.6074438095092773, 'learning_rate': 1e-05, 'epoch': 1.35}
{'loss': 0.9766, 'grad_norm': 42.44383239746094, 'learning_rate': 1e-05, 'epoch': 1.38}
{'loss': 0.994, 'grad_norm': 28.644250869750977, 'learning_rate': 1e-05, 'epoch': 1.4}
{'loss': 0.9446, 'grad_norm': 1.9701244831085205, 'learning_rate': 1e-05, 'epoch': 1.43}
{'loss': 0.9868, 'grad_norm': 4.077132701873779, 'learning_rate': 1e-05, 'epoch': 1.45}
{'loss': 1.009, 'grad_norm': 1.2634165287017822, 'learning_rate': 1e-05, 'epoch': 1.48}
{'loss': 0.9469, 'grad_norm': 5.397181034088135, 'learning_rate': 1e-05, 'epoch': 1.5}
{'loss': 0.9755, 'grad_norm': 2.462104320526123, 'learning_rate': 1e-05, 'epoch': 1.53}
{'loss': 0.8884, 'grad_norm': 5.269643306732178, 'learning_rate': 1e-05, 'epoch': 1.55}
{'loss': 1.2949, 'grad_norm': 5.80478572845459, 'learning_rate': 1e-05, 'epoch': 1.58}
{'loss': 0.957, 'grad_norm': 3.7117998600006104, 'learning_rate': 1e-05, 'epoch': 1.6}
{'loss': 0.8837, 'grad_norm': 5.800527572631836, 'learning_rate': 1e-05, 'epoch': 1.63}
{'loss': 0.9934, 'grad_norm': 7.647985935211182, 'learning_rate': 1e-05, 'epoch': 1.65}
{'loss': 0.9852, 'grad_norm': 5.649880409240723, 'learning_rate': 1e-05, 'epoch': 1.68}
{'loss': 0.9355, 'grad_norm': 5.330119609832764, 'learning_rate': 1e-05, 'epoch': 1.7}
{'loss': 1.0303, 'grad_norm': 3.445054531097412, 'learning_rate': 1e-05, 'epoch': 1.73}
{'loss': 0.9719, 'grad_norm': 2.948662757873535, 'learning_rate': 1e-05, 'epoch': 1.75}
{'loss': 1.0038, 'grad_norm': 10.4238920211792, 'learning_rate': 1e-05, 'epoch': 1.78}
{'loss': 0.9101, 'grad_norm': 7.95599365234375, 'learning_rate': 1e-05, 'epoch': 1.8}
{'loss': 0.9323, 'grad_norm': 18.616718292236328, 'learning_rate': 1e-05, 'epoch': 1.83}
{'loss': 1.037, 'grad_norm': 5.378800392150879, 'learning_rate': 1e-05, 'epoch': 1.85}
{'loss': 0.8871, 'grad_norm': 66.50238800048828, 'learning_rate': 1e-05, 'epoch': 1.88}
{'loss': 1.0497, 'grad_norm': 2.957279682159424, 'learning_rate': 1e-05, 'epoch': 1.9}
{'loss': 0.9735, 'grad_norm': 3.9124503135681152, 'learning_rate': 1e-05, 'epoch': 1.93}
{'loss': 0.9718, 'grad_norm': 7.277139663696289, 'learning_rate': 1e-05, 'epoch': 1.95}
{'loss': 0.9218, 'grad_norm': 11.21570110321045, 'learning_rate': 1e-05, 'epoch': 1.98}
{'eval_loss': 0.7482811212539673, 'eval_wer': 0.37535953978907, 'eval_runtime': 1492.9474, 'eval_samples_per_second': 5.359, 'eval_steps_per_second': 5.359, 'epoch': 2.0}
{'loss': 0.9408, 'grad_norm': 26.525043487548828, 'learning_rate': 1e-05, 'epoch': 2.0}
{'loss': 0.9381, 'grad_norm': 2.505533218383789, 'learning_rate': 1e-05, 'epoch': 2.03}
{'loss': 0.9097, 'grad_norm': 4.734199523925781, 'learning_rate': 1e-05, 'epoch': 2.05}
{'loss': 0.8677, 'grad_norm': 9.478023529052734, 'learning_rate': 1e-05, 'epoch': 2.08}
{'loss': 0.8787, 'grad_norm': 26.327312469482422, 'learning_rate': 1e-05, 'epoch': 2.1}
{'loss': 0.9123, 'grad_norm': 5.320460319519043, 'learning_rate': 1e-05, 'epoch': 2.13}
{'loss': 0.9469, 'grad_norm': 12.272347450256348, 'learning_rate': 1e-05, 'epoch': 2.15}
{'loss': 0.9477, 'grad_norm': 2.374525308609009, 'learning_rate': 1e-05, 'epoch': 2.18}
{'loss': 0.8905, 'grad_norm': 8.502340316772461, 'learning_rate': 1e-05, 'epoch': 2.2}
{'loss': 0.8741, 'grad_norm': 3.0851247310638428, 'learning_rate': 1e-05, 'epoch': 2.23}
{'loss': 0.9044, 'grad_norm': 1.6968801021575928, 'learning_rate': 1e-05, 'epoch': 2.25}
{'loss': 0.9159, 'grad_norm': 4.893360137939453, 'learning_rate': 1e-05, 'epoch': 2.28}
{'loss': 0.9291, 'grad_norm': 3.5156874656677246, 'learning_rate': 1e-05, 'epoch': 2.3}
{'loss': 0.8978, 'grad_norm': 1.9558448791503906, 'learning_rate': 1e-05, 'epoch': 2.33}
{'loss': 0.9735, 'grad_norm': 6.075873851776123, 'learning_rate': 1e-05, 'epoch': 2.35}
{'loss': 0.9074, 'grad_norm': 5.814159393310547, 'learning_rate': 1e-05, 'epoch': 2.38}
{'loss': 0.931, 'grad_norm': 9.454473495483398, 'learning_rate': 1e-05, 'epoch': 2.4}
{'loss': 0.9967, 'grad_norm': 8.82310676574707, 'learning_rate': 1e-05, 'epoch': 2.43}
{'loss': 0.8837, 'grad_norm': 11.398138046264648, 'learning_rate': 1e-05, 'epoch': 2.45}
{'loss': 0.8508, 'grad_norm': 6.381132125854492, 'learning_rate': 1e-05, 'epoch': 2.48}
{'loss': 0.9663, 'grad_norm': 6.924727916717529, 'learning_rate': 1e-05, 'epoch': 2.5}
{'loss': 0.9236, 'grad_norm': 21.223995208740234, 'learning_rate': 1e-05, 'epoch': 2.53}
{'loss': 0.926, 'grad_norm': 7.284154415130615, 'learning_rate': 1e-05, 'epoch': 2.55}
{'loss': 0.9416, 'grad_norm': 13.230679512023926, 'learning_rate': 1e-05, 'epoch': 2.58}
{'loss': 0.9602, 'grad_norm': 8.41270637512207, 'learning_rate': 1e-05, 'epoch': 2.6}
{'loss': 0.9239, 'grad_norm': 3.117460012435913, 'learning_rate': 1e-05, 'epoch': 2.63}
{'loss': 0.9631, 'grad_norm': 4.186360836029053, 'learning_rate': 1e-05, 'epoch': 2.65}
{'loss': 0.8595, 'grad_norm': 3.5983190536499023, 'learning_rate': 1e-05, 'epoch': 2.68}
{'loss': 0.9055, 'grad_norm': 15.564517974853516, 'learning_rate': 1e-05, 'epoch': 2.7}
{'loss': 0.8658, 'grad_norm': 5.312601089477539, 'learning_rate': 1e-05, 'epoch': 2.73}
{'loss': 0.953, 'grad_norm': 5.807188034057617, 'learning_rate': 1e-05, 'epoch': 2.75}
{'loss': 0.9248, 'grad_norm': 4.898591041564941, 'learning_rate': 1e-05, 'epoch': 2.78}
{'loss': 0.8767, 'grad_norm': 3.3807966709136963, 'learning_rate': 1e-05, 'epoch': 2.8}
{'loss': 0.8796, 'grad_norm': 7.948849678039551, 'learning_rate': 1e-05, 'epoch': 2.83}
{'loss': 0.9167, 'grad_norm': 5.5755228996276855, 'learning_rate': 1e-05, 'epoch': 2.85}
{'loss': 0.9273, 'grad_norm': 5.822222709655762, 'learning_rate': 1e-05, 'epoch': 2.88}
{'loss': 1.0105, 'grad_norm': 21.436695098876953, 'learning_rate': 1e-05, 'epoch': 2.9}
{'loss': 0.8622, 'grad_norm': 7.692500114440918, 'learning_rate': 1e-05, 'epoch': 2.93}
{'loss': 0.9706, 'grad_norm': 6.614631652832031, 'learning_rate': 1e-05, 'epoch': 2.95}
{'loss': 0.9959, 'grad_norm': 4.095515251159668, 'learning_rate': 1e-05, 'epoch': 2.98}
{'eval_loss': 0.7150149941444397, 'eval_wer': 0.3555981676787046, 'eval_runtime': 1489.0919, 'eval_samples_per_second': 5.372, 'eval_steps_per_second': 5.372, 'epoch': 3.0}
{'loss': 0.9323, 'grad_norm': 19.287616729736328, 'learning_rate': 1e-05, 'epoch': 3.0}
{'loss': 0.8376, 'grad_norm': 2.1935231685638428, 'learning_rate': 1e-05, 'epoch': 3.03}
{'loss': 0.8622, 'grad_norm': 3.8470726013183594, 'learning_rate': 1e-05, 'epoch': 3.05}
{'loss': 0.8466, 'grad_norm': 4.132619380950928, 'learning_rate': 1e-05, 'epoch': 3.08}
{'loss': 0.9019, 'grad_norm': 5.233972549438477, 'learning_rate': 1e-05, 'epoch': 3.1}
{'loss': 0.9326, 'grad_norm': 5.601039886474609, 'learning_rate': 1e-05, 'epoch': 3.13}
{'loss': 0.9814, 'grad_norm': 4.596074104309082, 'learning_rate': 1e-05, 'epoch': 3.15}
{'loss': 0.9395, 'grad_norm': 16.712345123291016, 'learning_rate': 1e-05, 'epoch': 3.18}
{'loss': 0.9237, 'grad_norm': 14.724737167358398, 'learning_rate': 1e-05, 'epoch': 3.2}
{'loss': 0.939, 'grad_norm': 6.1523613929748535, 'learning_rate': 1e-05, 'epoch': 3.23}
{'loss': 0.9036, 'grad_norm': 7.263535499572754, 'learning_rate': 1e-05, 'epoch': 3.25}
{'loss': 0.9796, 'grad_norm': 6.015880107879639, 'learning_rate': 1e-05, 'epoch': 3.28}
{'loss': 0.8361, 'grad_norm': 6.586997985839844, 'learning_rate': 1e-05, 'epoch': 3.3}
{'loss': 0.7881, 'grad_norm': 43.28114318847656, 'learning_rate': 1e-05, 'epoch': 3.33}
{'loss': 0.8999, 'grad_norm': 4.340850830078125, 'learning_rate': 1e-05, 'epoch': 3.35}
{'loss': 0.9519, 'grad_norm': 1.9848171472549438, 'learning_rate': 1e-05, 'epoch': 3.38}
{'loss': 0.9166, 'grad_norm': 8.825325965881348, 'learning_rate': 1e-05, 'epoch': 3.4}
{'loss': 0.9448, 'grad_norm': 27.771129608154297, 'learning_rate': 1e-05, 'epoch': 3.43}
{'loss': 0.8757, 'grad_norm': 5.710081100463867, 'learning_rate': 1e-05, 'epoch': 3.45}
{'loss': 0.9439, 'grad_norm': 5.8602399826049805, 'learning_rate': 1e-05, 'epoch': 3.48}
{'loss': 0.936, 'grad_norm': 10.606345176696777, 'learning_rate': 1e-05, 'epoch': 3.5}
{'loss': 0.7905, 'grad_norm': 5.639566898345947, 'learning_rate': 1e-05, 'epoch': 3.53}
{'loss': 0.8989, 'grad_norm': 3.2211005687713623, 'learning_rate': 1e-05, 'epoch': 3.55}
